Issue ID,Issue Body,issue of User,commitID,Commit Subject,Semantic Confidence Level,Syntactic Confidence Level
7277,Merged commit includes the following changes:,saberkun,b62439d7,Merge pull request #7712 from madhurapande19:patch-1,2,1
7277,Merged commit includes the following changes:,saberkun,2791e600,Merge pull request #7677 from minoring:mnist-support-tf2.0,2,0
7277,Merged commit includes the following changes:,saberkun,13feba3c,Merged commit includes the following changes: (#7191),2,0
7277,Merged commit includes the following changes:,saberkun,5175b7e6,Merged commit includes the following changes: (#7141),2,0
7277,Merged commit includes the following changes:,saberkun,5afa9569,Merged commit includes the following changes: (#7119),2,0
7277,Merged commit includes the following changes:,saberkun,a156e203,Merged commit includes the following changes: (#7100),2,0
7277,Merged commit includes the following changes:,saberkun,240623ac,Merged commit includes the following changes: (#7093),2,0
7277,Merged commit includes the following changes:,saberkun,1636acc9,Merged commit includes the following changes: (#7068),2,0
7277,Merged commit includes the following changes:,saberkun,e0e6d981,Merged commit includes the following changes: (#7060),2,0
7277,Merged commit includes the following changes:,saberkun,a1c47f28,Merged commit includes the following changes: (#7049),2,0
7277,Merged commit includes the following changes:,saberkun,3eb7cbbc,Merged commit includes the following changes: (#7013),2,0
7277,Merged commit includes the following changes:,saberkun,e7b4d364,Merged commit includes the following changes: (#6993),2,0
7277,Merged commit includes the following changes:,saberkun,f2eb1701,Merged commit includes the following changes: (#6992),2,0
7277,Merged commit includes the following changes:,saberkun,bc557d14,Merged commit includes the following changes: (#6969),2,0
7277,Merged commit includes the following changes:,saberkun,51289259,Merged commit includes the following changes: (#6963),2,0
7277,Merged commit includes the following changes:,saberkun,fbdbe12b,Merged commit includes the following changes: (#6952),2,0
7277,Merged commit includes the following changes:,saberkun,15db2195,Merged commit includes the following changes: (#6926),2,0
7277,Merged commit includes the following changes:,saberkun,fa10031d,Merged commit includes the following changes: (#6880),2,0
7277,Merged commit includes the following changes:,saberkun,7f9db598,Merged commit includes the following changes: (#6879),2,0
7277,Merged commit includes the following changes:,saberkun,85bdf764,Merged commit includes the following changes: (#6856),2,0
7277,Merged commit includes the following changes:,saberkun,30d14a96,Merged commit includes the following changes: (#6847),2,0
7277,Merged commit includes the following changes:,saberkun,b62439d7,Merge pull request #7712 from madhurapande19:patch-1,2,1
7277,Merged commit includes the following changes:,saberkun,2791e600,Merge pull request #7677 from minoring:mnist-support-tf2.0,2,0
7277,Merged commit includes the following changes:,saberkun,13feba3c,Merged commit includes the following changes: (#7191),2,0
7277,Merged commit includes the following changes:,saberkun,5175b7e6,Merged commit includes the following changes: (#7141),2,0
7277,Merged commit includes the following changes:,saberkun,5afa9569,Merged commit includes the following changes: (#7119),2,0
7277,Merged commit includes the following changes:,saberkun,a156e203,Merged commit includes the following changes: (#7100),2,0
7277,Merged commit includes the following changes:,saberkun,240623ac,Merged commit includes the following changes: (#7093),2,0
7277,Merged commit includes the following changes:,saberkun,1636acc9,Merged commit includes the following changes: (#7068),2,0
7277,Merged commit includes the following changes:,saberkun,e0e6d981,Merged commit includes the following changes: (#7060),2,0
7277,Merged commit includes the following changes:,saberkun,a1c47f28,Merged commit includes the following changes: (#7049),2,0
7277,Merged commit includes the following changes:,saberkun,3eb7cbbc,Merged commit includes the following changes: (#7013),2,0
7277,Merged commit includes the following changes:,saberkun,e7b4d364,Merged commit includes the following changes: (#6993),2,0
7277,Merged commit includes the following changes:,saberkun,f2eb1701,Merged commit includes the following changes: (#6992),2,0
7277,Merged commit includes the following changes:,saberkun,bc557d14,Merged commit includes the following changes: (#6969),2,0
7277,Merged commit includes the following changes:,saberkun,51289259,Merged commit includes the following changes: (#6963),2,0
7277,Merged commit includes the following changes:,saberkun,fbdbe12b,Merged commit includes the following changes: (#6952),2,0
7277,Merged commit includes the following changes:,saberkun,15db2195,Merged commit includes the following changes: (#6926),2,0
7277,Merged commit includes the following changes:,saberkun,fa10031d,Merged commit includes the following changes: (#6880),2,0
7277,Merged commit includes the following changes:,saberkun,7f9db598,Merged commit includes the following changes: (#6879),2,0
7277,Merged commit includes the following changes:,saberkun,85bdf764,Merged commit includes the following changes: (#6856),2,0
7277,Merged commit includes the following changes:,saberkun,30d14a96,Merged commit includes the following changes: (#6847),2,0
7277,Merged commit includes the following changes:,saberkun,b62439d7,Merge pull request #7712 from madhurapande19:patch-1,2,1
7277,Merged commit includes the following changes:,saberkun,2791e600,Merge pull request #7677 from minoring:mnist-support-tf2.0,2,0
7277,Merged commit includes the following changes:,saberkun,13feba3c,Merged commit includes the following changes: (#7191),2,0
7277,Merged commit includes the following changes:,saberkun,5175b7e6,Merged commit includes the following changes: (#7141),2,0
7277,Merged commit includes the following changes:,saberkun,5afa9569,Merged commit includes the following changes: (#7119),2,0
7277,Merged commit includes the following changes:,saberkun,a156e203,Merged commit includes the following changes: (#7100),2,0
7277,Merged commit includes the following changes:,saberkun,240623ac,Merged commit includes the following changes: (#7093),2,0
7277,Merged commit includes the following changes:,saberkun,1636acc9,Merged commit includes the following changes: (#7068),2,0
7277,Merged commit includes the following changes:,saberkun,e0e6d981,Merged commit includes the following changes: (#7060),2,0
7277,Merged commit includes the following changes:,saberkun,a1c47f28,Merged commit includes the following changes: (#7049),2,0
7277,Merged commit includes the following changes:,saberkun,3eb7cbbc,Merged commit includes the following changes: (#7013),2,0
7277,Merged commit includes the following changes:,saberkun,e7b4d364,Merged commit includes the following changes: (#6993),2,0
7277,Merged commit includes the following changes:,saberkun,f2eb1701,Merged commit includes the following changes: (#6992),2,0
7277,Merged commit includes the following changes:,saberkun,bc557d14,Merged commit includes the following changes: (#6969),2,0
7277,Merged commit includes the following changes:,saberkun,51289259,Merged commit includes the following changes: (#6963),2,0
7277,Merged commit includes the following changes:,saberkun,fbdbe12b,Merged commit includes the following changes: (#6952),2,0
7277,Merged commit includes the following changes:,saberkun,15db2195,Merged commit includes the following changes: (#6926),2,0
7277,Merged commit includes the following changes:,saberkun,fa10031d,Merged commit includes the following changes: (#6880),2,0
7277,Merged commit includes the following changes:,saberkun,7f9db598,Merged commit includes the following changes: (#6879),2,0
7277,Merged commit includes the following changes:,saberkun,85bdf764,Merged commit includes the following changes: (#6856),2,0
7277,Merged commit includes the following changes:,saberkun,30d14a96,Merged commit includes the following changes: (#6847),2,0
7277,Merged commit includes the following changes:,saberkun,b62439d7,Merge pull request #7712 from madhurapande19:patch-1,2,1
7277,Merged commit includes the following changes:,saberkun,2791e600,Merge pull request #7677 from minoring:mnist-support-tf2.0,2,0
7277,Merged commit includes the following changes:,saberkun,13feba3c,Merged commit includes the following changes: (#7191),2,0
7277,Merged commit includes the following changes:,saberkun,5175b7e6,Merged commit includes the following changes: (#7141),2,0
